#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
pitfight4;Pit Fighter (rev 4);Arcade;pitfight;1990;Atari Games;Fighter / Versus;;;;;0;;;;;
pitfight5;Pit Fighter (rev 5);Arcade;pitfight;1990;Atari Games;Fighter / Versus;;;;;0;;;;;
pitfight6;Pit Fighter (rev 6);Arcade;pitfight;1990;Atari Games;Fighter / Versus;;;;;0;;;;;
pitfight7;Pit Fighter (rev 7);Arcade;pitfight;1990;Atari Games;Fighter / Versus;;;;;0;;;;;
pitfight;Pit Fighter (rev 9);Arcade;;1990;Atari Games;Fighter / Versus;;;;;0;;;;;
pitfall2;Pitfall II (315-5093);Arcade;;1985;Sega;Platform / Run Jump Scrolling;;;;;0;;;;;
pitfall2a;Pitfall II (315-5093, Flicky Conversion);Arcade;pitfall2;1985;Sega;Platform / Run Jump Scrolling;;;;;0;;;;;
pitfall2u;Pitfall II (not encrypted);Arcade;pitfall2;1985;Sega;Platform / Run Jump Scrolling;;;;;0;;;;;
pprobe;Planet Probe (prototype?);Arcade;;1985;Crux / Kyugo?;Shooter / Gallery;;;;;0;;;;;
plsmaswda;Plasma Sword Nightmare of Bilstein (Asia 980316);Arcade;plsmaswd;1998;Capcom;Fighter / Versus;;;;;0;;;;;
plsmaswd;Plasma Sword Nightmare of Bilstein (USA 980316);Arcade;;1998;Capcom;Fighter / Versus;;;;;0;;;;;
plgirls;Play Girls;Arcade;;1992;Hot-B;Ball & Paddle / Breakout * Adulti *;;;;;0;;;;;
plgirls2;Play Girls 2;Arcade;;1993;Hot-B;Shooter / Gallery * Mature *;;;;;0;;;;;
plgirls2b;Play Girls 2 (bootleg);Arcade;plgirls2;1993;bootleg;Shooter / Gallery * Mature *;;;;;0;;;;;
playball;PlayBall! (prototype);Arcade;;1983;Williams;Ball & Paddle;;;;;0;;;;;
pmpoker;PlayMan Poker (German);Arcade;;1981;PM / Beck Elektronik;Casino / Cards;;;;;0;;;;;
pepk1024;Player's Edge (PK1024) Aces and Faces Bonus Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pebe0014;Player's Edge Plus (BE0014) Blackjack;Arcade;;1994;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pebe0014a;Player's Edge Plus (BE0014) Blackjack (International English/Spanish);Arcade;pebe0014;1994;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0028;Player's Edge Plus (IP0028) Joker Poker - French;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0029;Player's Edge Plus (IP0029) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0031;Player's Edge Plus (IP0031) Standard Draw Poker - French;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0041;Player's Edge Plus (IP0041) Double Deuces Wild Poker - French;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0051;Player's Edge Plus (IP0051) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0058;Player's Edge Plus (IP0058) Standard Draw Poker - French;Arcade;peip0031;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0062;Player's Edge Plus (IP0062) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0074;Player's Edge Plus (IP0074) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0079;Player's Edge Plus (IP0079) Standard Draw Poker - French;Arcade;peip0031;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0101;Player's Edge Plus (IP0101) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0103;Player's Edge Plus (IP0103) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0105;Player's Edge Plus (IP0105) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0108;Player's Edge Plus (IP0108) Standard Draw Poker - French;Arcade;peip0031;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0111;Player's Edge Plus (IP0111) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0112;Player's Edge Plus (IP0112) Standard Draw Poker - French;Arcade;peip0031;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0114;Player's Edge Plus (IP0114) Standard Draw Poker - French;Arcade;peip0031;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0115;Player's Edge Plus (IP0115) Joker Poker - French;Arcade;peip0028;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0116;Player's Edge Plus (IP0116) Standard Draw Poker - French;Arcade;peip0031;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0118;Player's Edge Plus (IP0118) Standard Draw Poker - French;Arcade;peip0031;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peip0120;Player's Edge Plus (IP0120) Standard Draw Poker - French;Arcade;peip0031;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
peivc006;Player's Edge Plus (IVC006) Clear EEPROM Chip;Arcade;;1987;IGT - International Game Technology;Utilities / Test;;;;;0;;;;;
peke1012;Player's Edge Plus (KE1012) Keno;Arcade;;1994;IGT - International Game Technology;Casino / Lottery;;;;;0;;;;;
peke1013;Player's Edge Plus (KE1013) Keno;Arcade;peke1012;1994;IGT - International Game Technology;Casino / Lottery;;;;;0;;;;;
pepp0002;Player's Edge Plus (PP0002) Standard Draw Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0002a;Player's Edge Plus (PP0002) Standard Draw Poker (International);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0008;Player's Edge Plus (PP0008) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0009;Player's Edge Plus (PP0009) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0010;Player's Edge Plus (PP0010) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0014a;Player's Edge Plus (PP0014) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0014;Player's Edge Plus (PP0014) Standard Draw Poker (International);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0023;Player's Edge Plus (PP0023) 10's or Better;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0038;Player's Edge Plus (PP0038) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0040;Player's Edge Plus (PP0040) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0040a;Player's Edge Plus (PP0040) Standard Draw Poker (International);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0041;Player's Edge Plus (PP0041) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0042;Player's Edge Plus (PP0042) 10's or Better;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0043;Player's Edge Plus (PP0043) 10's or Better;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0043a;Player's Edge Plus (PP0043) 10's or Better (International, set 1);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0043b;Player's Edge Plus (PP0043) 10's or Better (International, set 2);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0045;Player's Edge Plus (PP0045) 10's or Better;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0046a;Player's Edge Plus (PP0046) 10's or Better (International);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0046;Player's Edge Plus (PP0046) 10's or Better (set 1);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0046b;Player's Edge Plus (PP0046) 10's or Better (set 2);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0051;Player's Edge Plus (PP0051) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0053;Player's Edge Plus (PP0053) Joker Poker (Aces or Better);Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0055;Player's Edge Plus (PP0055) Deuces Wild Poker (set 1);Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0055a;Player's Edge Plus (PP0055) Deuces Wild Poker (set 2);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0055b;Player's Edge Plus (PP0055) Deuces Wild Poker (set 3);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0057;Player's Edge Plus (PP0057) Deuces Wild Poker (set 1);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0057a;Player's Edge Plus (PP0057) Deuces Wild Poker (set 2);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0059;Player's Edge Plus (PP0059) Two Pair or Better (set 1);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0059a;Player's Edge Plus (PP0059) Two Pair or Better (set 2);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0060b;Player's Edge Plus (PP0060) Standard Draw Poker (Cruise);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0060;Player's Edge Plus (PP0060) Standard Draw Poker (set 1);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0060a;Player's Edge Plus (PP0060) Standard Draw Poker (set 2);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0063;Player's Edge Plus (PP0063) 10's or Better;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0064;Player's Edge Plus (PP0064) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0065;Player's Edge Plus (PP0065) Joker Poker (Aces or Better);Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0083;Player's Edge Plus (PP0083) 10's or Better;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0103;Player's Edge Plus (PP0103) Deuces Wild Poker;Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0116;Player's Edge Plus (PP0116) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0116a;Player's Edge Plus (PP0116) Standard Draw Poker (Mirage);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0118;Player's Edge Plus (PP0118) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0120;Player's Edge Plus (PP0120) Wild Sevens Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0125;Player's Edge Plus (PP0125) Deuces Wild Poker;Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0126;Player's Edge Plus (PP0126) Deuces Wild Poker;Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0127;Player's Edge Plus (PP0127) Deuces Joker Wild Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0127a;Player's Edge Plus (PP0127) Deuces Joker Wild Poker (International);Arcade;pepp0127;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0158;Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 1);Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0158a;Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 2);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0158b;Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 3);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0158c;Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 4);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0158d;Player's Edge Plus (PP0158) 4 of a Kind Bonus Poker (set 5);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0159;Player's Edge Plus (PP0159) Standard Draw Poker (International);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0171;Player's Edge Plus (PP0171) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0171a;Player's Edge Plus (PP0171) Joker Poker (International);Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0178;Player's Edge Plus (PP0178) 4 of a Kind Bonus Poker (Operator selectable special 4 of a Kind);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0188;Player's Edge Plus (PP0188) Standard Draw Poker (set 1);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0188a;Player's Edge Plus (PP0188) Standard Draw Poker (set 2);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0190b;Player's Edge Plus (PP0190) Deuces Wild Poker (International);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0190;Player's Edge Plus (PP0190) Deuces Wild Poker (set 1);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0190a;Player's Edge Plus (PP0190) Deuces Wild Poker (set 2);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0197;Player's Edge Plus (PP0197) Standard Draw Poker (set 1);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0197a;Player's Edge Plus (PP0197) Standard Draw Poker (set 2);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0197b;Player's Edge Plus (PP0197) Standard Draw Poker (set 3);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0203c;Player's Edge Plus (PP0203) 4 of a Kind Bonus Poker (International);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0203;Player's Edge Plus (PP0203) 4 of a Kind Bonus Poker (set 1);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0203a;Player's Edge Plus (PP0203) 4 of a Kind Bonus Poker (set 2);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0203b;Player's Edge Plus (PP0203) 4 of a Kind Bonus Poker (set 3);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0203d;Player's Edge Plus (PP0203) 4 of a Kind Bonus Poker (set 4);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0219;Player's Edge Plus (PP0219) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0221;Player's Edge Plus (PP0221) Standard Draw Poker (set 1);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0221a;Player's Edge Plus (PP0221) Standard Draw Poker (set 2);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0224;Player's Edge Plus (PP0224) Deuces Wild Poker (set 1);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0224a;Player's Edge Plus (PP0224) Deuces Wild Poker (set 2);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0230;Player's Edge Plus (PP0230) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0242;Player's Edge Plus (PP0242) Deuces Wild Poker (International English/Spanish);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0249;Player's Edge Plus (PP0249) Deuces Wild Poker;Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0250;Player's Edge Plus (PP0250) Double Down Stud Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0265b;Player's Edge Plus (PP0265) 4 of a Kind Bonus Poker (International);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0265;Player's Edge Plus (PP0265) 4 of a Kind Bonus Poker (set 1);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0265a;Player's Edge Plus (PP0265) 4 of a Kind Bonus Poker (set 2);Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0274;Player's Edge Plus (PP0274) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0288;Player's Edge Plus (PP0288) Standard Draw Poker (Spanish);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0290;Player's Edge Plus (PP0290) Deuces Wild Poker;Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0291;Player's Edge Plus (PP0291) Deuces Wild Poker;Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0409;Player's Edge Plus (PP0409) 4 of a Kind Bonus Poker;Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0410;Player's Edge Plus (PP0410) 4 of a Kind Bonus Poker;Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0417;Player's Edge Plus (PP0417) Deuces Wild Poker (set 1);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0417a;Player's Edge Plus (PP0417) Deuces Wild Poker (set 2);Arcade;pepp0055;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0419;Player's Edge Plus (PP0419) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0420;Player's Edge Plus (PP0420) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0423;Player's Edge Plus (PP0423) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0426;Player's Edge Plus (PP0426) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0428;Player's Edge Plus (PP0428) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0429;Player's Edge Plus (PP0429) Joker Poker (Aces or Better, set 1);Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0429a;Player's Edge Plus (PP0429) Joker Poker (Aces or Better, set 2);Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0431;Player's Edge Plus (PP0431) Deuces Joker Wild Poker (International);Arcade;pepp0127;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0434;Player's Edge Plus (PP0434) Bonus Poker Deluxe;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0447;Player's Edge Plus (PP0447) Standard Draw Poker (set 1);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0447a;Player's Edge Plus (PP0447) Standard Draw Poker (set 2);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0449;Player's Edge Plus (PP0449) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0449a;Player's Edge Plus (PP0449) Standard Draw Poker (International English/Spanish);Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0452;Player's Edge Plus (PP0452) Double Deuces Wild Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0454;Player's Edge Plus (PP0454) Bonus Poker Deluxe;Arcade;pepp0434;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0455;Player's Edge Plus (PP0455) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0458;Player's Edge Plus (PP0458) Joker Poker (Aces or Better);Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0488;Player's Edge Plus (PP0488) Standard Draw Poker (Arizona Charlie's);Arcade;pepp0002;1985;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0508;Player's Edge Plus (PP0508) Loose Deuce Deuces Wild! Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0509;Player's Edge Plus (PP0509) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0510;Player's Edge Plus (PP0510) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0514;Player's Edge Plus (PP0514) Double Bonus Poker (set 1);Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0514a;Player's Edge Plus (PP0514) Double Bonus Poker (set 2);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0514b;Player's Edge Plus (PP0514) Double Bonus Poker (set 3);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0515;Player's Edge Plus (PP0515) Double Bonus Poker (set 1);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0515a;Player's Edge Plus (PP0515) Double Bonus Poker (set 2);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0515b;Player's Edge Plus (PP0515) Double Bonus Poker (set 3);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0516b;Player's Edge Plus (PP0516) Double Bonus Poker (International);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0516;Player's Edge Plus (PP0516) Double Bonus Poker (set 1);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0516a;Player's Edge Plus (PP0516) Double Bonus Poker (set 2);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0531;Player's Edge Plus (PP0531) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0536;Player's Edge Plus (PP0536) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0538;Player's Edge Plus (PP0538) Double Bonus Poker;Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0540;Player's Edge Plus (PP0540) Double Bonus Poker;Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0542;Player's Edge Plus (PP0542) One Eyed Jacks Wild Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0568;Player's Edge Plus (PP0568) Joker Poker;Arcade;pepp0053;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0585;Player's Edge Plus (PP0585) Standard Draw Poker;Arcade;pepp0002;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0713;Player's Edge Plus (PP0713) Bonus Poker Deluxe;Arcade;pepp0434;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0725;Player's Edge Plus (PP0725) Double Bonus Poker (set 1);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0725a;Player's Edge Plus (PP0725) Double Bonus Poker (set 2);Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0726;Player's Edge Plus (PP0726) Double Bonus Poker;Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0728;Player's Edge Plus (PP0728) Double Bonus Poker;Arcade;pepp0514;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0760;Player's Edge Plus (PP0760) Double Down Stud Poker;Arcade;pepp0250;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0763;Player's Edge Plus (PP0763) 4 of a Kind Bonus Poker;Arcade;pepp0158;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc766;Player's Edge Plus (PP0766 A5W-A6F) Standard Draw Poker;Arcade;;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0775;Player's Edge Plus (PP0775) Royal Deuces Poker??;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc801;Player's Edge Plus (PP0801 A5W-A6F) 10's or Better;Arcade;;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc802;Player's Edge Plus (PP0802 A5W-A6F) Standard Draw Poker;Arcade;;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc803a;Player's Edge Plus (PP0803 A50-A6N) Joker Poker;Arcade;pekoc803;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc803;Player's Edge Plus (PP0803 A5W-A6F) Joker Poker;Arcade;;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc804;Player's Edge Plus (PP0804 A5W-A6F) Bonus Poker Deluxe;Arcade;;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc806;Player's Edge Plus (PP0806 A5W-A6F) Standard Draw Poker;Arcade;;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pepp0816;Player's Edge Plus (PP0816) Treasure Chest Poker;Arcade;;1987;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc818;Player's Edge Plus (PP0818 A5W-A6F) Joker Poker (Aces or Better);Arcade;;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
pekoc819;Player's Edge Plus (PP0819 A5W-A6F) Bonus Poker Deluxe;Arcade;;1995;IGT - International Game Technology;Casino / Cards;;;;;0;;;;;
