#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Wizard's Crown (USA) (Disk 3) (Dungeon 1);Wizard's Crown (USA) (Disk 3) (Dungeon 1);Atari 800;;;;;;;;;;;;;;
Wizard's Crown (USA) (Disk 4) (Dungeon 2);Wizard's Crown (USA) (Disk 4) (Dungeon 2);Atari 800;;;;;;;;;;;;;;
Wizard's Crown (USA) (Disk 5) (Data 1);Wizard's Crown (USA) (Disk 5) (Data 1);Atari 800;;;;;;;;;;;;;;
Wizard's Crown (USA) (Disk 6) (Data 2);Wizard's Crown (USA) (Disk 6) (Data 2);Atari 800;;;;;;;;;;;;;;
Wizard's Crown (USA) (Disk 7) (Data 3);Wizard's Crown (USA) (Disk 7) (Data 3);Atari 800;;;;;;;;;;;;;;
World Soccer (Europe);World Soccer (Europe);Atari 800;;;;;;;;;;;;;;
Worm War I (USA);Worm War I (USA);Atari 800;;;;;;;;;;;;;;
Worms (USA);Worms (USA);Atari 800;;;;;;;;;;;;;;
Xevious (USA);Xevious (USA);Atari 800;;;;;;;;;;;;;;
Yogi Bear and Friends in The Greed Monster (Europe);Yogi Bear and Friends in The Greed Monster (Europe);Atari 800;;;;;;;;;;;;;;
Yogi's Great Escape (Europe);Yogi's Great Escape (Europe);Atari 800;;;;;;;;;;;;;;
Yoomp! (Poland) (Unl);Yoomp! (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Zaxxon (USA);Zaxxon (USA);Atari 800;;;;;;;;;;;;;;
Zenji (USA);Zenji (USA);Atari 800;;;;;;;;;;;;;;
Zone Ranger (USA);Zone Ranger (USA);Atari 800;;;;;;;;;;;;;;
Zone X (Europe);Zone X (Europe);Atari 800;;;;;;;;;;;;;;
Zork I - The Great Underground Empire (USA);Zork I - The Great Underground Empire (USA);Atari 800;;;;;;;;;;;;;;
Zork II - The Wizard of Frobozz (USA);Zork II - The Wizard of Frobozz (USA);Atari 800;;;;;;;;;;;;;;
Zork III - The Dungeon Master (USA);Zork III - The Dungeon Master (USA);Atari 800;;;;;;;;;;;;;;
Zorro (USA);Zorro (USA);Atari 800;;;;;;;;;;;;;;
Zybex (Europe);Zybex (Europe);Atari 800;;;;;;;;;;;;;;
